"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-07-21","Py *the Gypsy Poet",72.48,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-21","Lyft",81.78,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","9237",,""
"2025-07-21","Lyft",81.78,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","6081",,""
"2025-07-21","Dd *doordash Totalwine",16.57,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-21","Py *the Gypsy Poet",72.48,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-21","Payment Thank You-mobile",-321.27,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2025-07-21","Payment Thank You-mobile",-326.64,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2025-07-21","Real Time Payment Credit Recd From Aba-contr Bnk From: Bnf-wealthfront Brokerage Llc Ref: D531e681b957438ea7c0 Info: Text--vxr-: 20250721121000248p1bpfas51203039643 Recd: 19:59:01 Trn: 1478472202gb",-1360,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-21","Payment To Chase Card",326.64,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-21","Payment To Chase Card",321.27,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-21","Interest Charge:purchases",6.93,"posted","Other",,false,,"regular","Venture X","9827",,""
"2025-07-21","Chase (account ) Money Out Withdrawal",1360,"posted","",,true,,"internal transfer","Individual Cash Account","3967",,""
"2025-07-21","Withdrawal",155.47,"posted","",,true,,"internal transfer","fayez-kirani",,,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Dd *doordash Bentonyc",5.92,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","L?industrie Pizzeria",15.49,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Sp Bleecker Trading",19.6,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Total Wine And More",67.62,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","U One Market",11.74,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Path Tapp Paygo Cp",3,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Ozzie S Fresh Market",7.05,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Coppa",7.62,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-20","Path Tapp Paygo Cp",3,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","U One Market",11.74,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Ozzie S Fresh Market",7.05,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Sp Bleecker Trading",19.6,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Total Wine And More",67.62,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Coppa",7.62,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","L?industrie Pizzeria",15.49,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Dd *doordash Bentonyc",5.92,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-20","Costco Gas",62.06,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2025-07-19","Wells Fargo Card Biltcrdcrd",1502.22,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-18","Eataly Ny Catapult",8.98,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-18","Eataly Ny Catapult",8.98,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-18","Zelle Payment To Sofia Pena",91.78,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-18","Online Ach Payment Ref #g5f222rlnq",-1502.22,"posted","",,true,,"internal transfer","Bilt World Elite Mastercard�� ...1457","1457",,""
"2025-07-17","Rideshare Credit $100-yr",-8,"posted","",,true,,"internal transfer","United QuestSM Card","9237",,""
"2025-07-17","Lyft",37.59,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","9237",,""
"2025-07-17","Stuyvesant Gourmet Deli",2.6,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-17","Dd *doordash 7thstreet",18.31,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-17","Sundaes And Cones",15.93,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-17","Rideshare Credit $100-yr",-8,"posted","",,true,,"internal transfer","United QuestSM Card","6081",,""
"2025-07-17","Sundaes And Cones",15.93,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-17","Lyft",37.59,"posted","Entertainment","Fun",false,,"regular","United QuestSM Card","6081",,""
"2025-07-17","Stuyvesant Gourmet Deli",2.6,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-17","Dd *doordash 7thstreet",18.31,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-17","Malii Gramercy",33.86,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-17","Car Spa",40,"posted","Car","Car & Transport",false,,"regular","Bilt World Elite Mastercard�� ...1457","1457",,""
"2025-07-16","Dd *doordash Tjbirriay",52.33,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-16","Chick-fil-a",23.04,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2025-07-16","Dd *doordash Tjbirriay",52.33,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-16","Chick-fil-a",23.04,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","6081",,""
"2025-07-16","Capital One Mobile Ca00c91a71c781b",470.48,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-16","Capital One Mobile Pymt",-470.48,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2025-07-15","United",308.17,"posted","Travel & Vacation",,false,,"regular","United QuestSM Card","9237",,""
"2025-07-15","United",308.17,"posted","Travel & Vacation",,false,,"regular","United QuestSM Card","6081",,""
"2025-07-15","Venmo",246.93,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-15","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-14","Ctlp*csc Serviceworks",3,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2025-07-14","Zelle Payment To Aman Patel Jpm99bfnv78g",248.78,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-14","Mayfair",83.35,"posted","Restaurants","Food & Drink",false,,"regular","Venture X","9827",,""
"2025-07-14","Amazon Mktpl",34.62,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2025-07-13","Dd *doordash Gopuff",6.53,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-13","Mayfair",10.26,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-13","Sp Oembimmerparts",95.69,"posted","Clothing","Shopping",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-13","Origin Financial",99,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-13","Ctlp*csc Serviceworks",3,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2025-07-13","Lyft",10.56,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-13","Wingstop",16.23,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-13","Nyc to Bharath Kaimal",246.93,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-13","Gympass from Arjun Mukherjee",-108.25,"posted","Gym",,false,,"regular","fayez-kirani",,,"Gympass From Arjun Mukherjee"
"2025-07-12","Dd *doordash Madammams",6.5,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-12","Madam Mam`s Thai Cuisi",70.33,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-12","Fetii",6.39,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-12","Fetii",1,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-12","Fetii",6.39,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-11","Costco Gas",54.75,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2025-07-11","Walmart",8.64,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-11","Zelle Payment From Zoe Pettiford",-50,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-11","Hyundai Capital Direct Dep",-2209.36,"posted","",,true,,"income","Total Checking","8913",,""
"2025-07-11","Starbucks",10,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-11","Pocha to Bharath Kaimal",26,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-10","Bmw Of Grapevine",241.63,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-10","Gympass Us Llc",95.26,"posted","Gym",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-10","Bangkok Dee Thai Cuisi",22.71,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-10","Gympass Us Llc",108.24,"posted","Paybacks",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-10","Amc 0159 Northpark",8.65,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-09","Discover (cona) Net-mobile",50,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2025-07-09","Foreign Transaction Fee",55.61,"posted","Other",,false,,"regular","Ultimate Rewards®","7433",,""
"2025-07-09","Daves Hot Chicken",14.06,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-09","Mgm Grand - Adv Dep",128.12,"posted","Travel & Vacation",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-09","Gympass Us Llc",108.24,"posted","Paybacks",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-09","Starbucks",10,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-09","Amc 9640 Online",27.98,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-08","Tom Thumb",17.31,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2025-07-08","Rodeo Goat - Dall",41.85,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-08","Interest Charge-purchases",79.45,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-07","Amc 9640 Online",25.97,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","7433",,""
"2025-07-07","Vrbo",1853.7,"posted","Vacation",,true,,"regular","Ultimate Rewards®","7433",,""
"2025-07-07","United",5.6,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-07","Openai *chatgpt Subscr",21.28,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-07","Reliant Energy",150.03,"posted","Utilities",,false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-07","Chick-fil-a",9.35,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-06","Nyct Paygo",2.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-06","Nyct Paygo",2.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-06","Uber",41.37,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-05","Dd *doordash Tacobell",55.06,"posted","Vacation",,true,,"regular","Ultimate Rewards®","2558",,""
"2025-07-05","Dd *doordash Boonthai",63.73,"posted","Vacation",,true,,"regular","Ultimate Rewards®","2558",,""
"2025-07-05","Public Records",53.7,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-05","Graham Garden",25.03,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-05","Henry Street Ale H",68.3,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Barclaycard Us Creditcard",1500,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-04","Star Convenience Store",10.14,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Lyft",44.01,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Al Pastor",22.28,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Astor Plate Cafe",6.26,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Bernie's Restauran",42.11,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Downtown Social",44.1,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-04","Purple from Kanishk Adarkar",-22,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-03","Zelle Payment From Kushagr Bhatia",-151.54,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-03","Kobrick Coffee Co",7.62,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Mr. Purple",89.76,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Payment Received",-1500,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2025-07-03","Sullaluna",47.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Los Tacos No.1 - C",12.63,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Nyct Paygo",2.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Nyct Paygo",2.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Gympass Us Llc",151.54,"posted","Paybacks",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Nyct Paygo",2.9,"posted","Vacation",,true,,"regular","AAdvantage Aviator","2347",,""
"2025-07-03","Costco from Suha Kirani",-65,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2025-07-02","United",5.6,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2025-07-02","Applecard Gsbank Payment",48.07,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2025-07-02","Chick-fil-a",7.19,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-02","Nyct Paygo",4.25,"posted","Gas","Car & Transport",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-02","Nyct Paygo",2.9,"posted","Gas","Car & Transport",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-02","Uber",14.42,"posted","Entertainment","Fun",false,,"regular","AAdvantage Aviator","2347",,""
"2025-07-01","Taco Bell",7.58,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
